"bioID","firstName","middleName","lastName","fullGivenName","nameSuffix","nameNick","pos","height","weight","college","birthDate","birthCity","birthState","birthCountry","highSchool","hsCity","hsState","hsCountry","deathDate","race"
"hoskebi01","Wilmer","Frederick","Hosket","","","Bill","F-C","79.5","225","Ohio State","1946-12-20","Dayton","OH","USA","Belmont","Dayton","OH","USA","0000-00-00","W"
"houbrbo01","Robert","J.","Houbregs","","","Bob, Houby","C-F","79","210","Washington","1932-03-12","Vancouver","BC","CAN","Queen Anne","Seattle","WA","USA","0000-00-00","W"
"houseed01","Edward","L.","House","","II","Eddie","G","72","176","Arizona State","1978-05-14","Berkeley","CA","USA","Hayward","Union City","CA","USA","0000-00-00","B"
"howargr01","Gregory","Darryle","Howard","","","Greg, Stretch","F-C","81","215","New Mexico","1948-01-08","Pittsburgh","PA","USA","Fifth Avenue","Pittsburgh","PA","USA","0000-00-00","B"
"howarjo01","Joshua","Jay","Howard","","","Josh","F","78","203","Wake Forest","1980-04-28","Winston-Salem","NC","USA","Glenn / Hargrave","Winston-Salem / Chatham","NC / VA","USA","0000-00-00","B"
"howarmo01","Maurice","","Howard","","","Mo","G","74","170","Maryland","1954-08-25","Philadelphia","PA","USA","St. Joseph's Prep","Philadelphia","PA","USA","0000-00-00","B"
"howarot01","Willie","Otis","Howard","","","Otis","F","79","220","Austin Peay","1956-11-05","Oak Ridge","TN","USA","Oak Ridge","Oak Ridge","TN","USA","0000-00-00","B"
"hubbabo01","Robert","Cecil","Hubbard","","","Bob","C-F","78","215","Springfield","1922-12-27","","","","Cushing Academy / West Springfield","Ashburnham / West Springfield","MA","USA","2011-08-27","W"
"hubbaph01","Philip","Gregory","Hubbard","","","Phil","F-C","80","215","Michigan","1956-12-13","Canton","OH","USA","McKinley","Canton","OH","USA","0000-00-00","B"
"hudsolo01","Louis","Clyde","Hudson","","","Lou, Sweet Lou, Super Lou","F-G","76.5","205","Minnesota","1944-07-11","Greensboro","NC","USA","Dudley Senior","Greensboro","NC","USA","0000-00-00","B"
"humphja01","John","Jay","Humphries","","","Jay","G","75","185","Colorado","1962-10-17","Los Angeles","CA","USA","Inglewood","Inglewood","CA","USA","0000-00-00","B"
"hundlro01","Rodney","Clark","Hundley","","","Rod, Hot Rod","G","76","185","West Virginia","1934-10-26","Charleston","WV","USA","Charleston","Charleston","WV","USA","0000-00-00","W"
"huntele01","Leslie","","Hunter","","","Les, Big Game","F-C","79","210","Loyola (IL)","1942-08-16","Nashville","TN","USA","Pearl","Nashville","TN","USA","0000-00-00","B"
"hurlebo01","Robert","Matthew","Hurley","","","Bobby","G","72","165","Duke","1971-06-28","Jersey City","NJ","USA","St. Anthony's","Jersey City","NJ","USA","0000-00-00","W"
"hustoge01","Geoffrey","Angier","Huston","","","Geoff","G","74","172","Texas Tech","1957-11-08","Brooklyn","NY","USA","Canarsie","Brooklyn","NY","USA","0000-00-00","B"
"hutchme01","Melvin","R.","Hutchins","","","Mel, Hutch","F-C","78","200","Brigham Young","1928-11-22","Sacramento","CA","USA","Monrovia","Monrovia","CA","USA","0000-00-00","W"
"huttojo01","Joseph","Warren","Hutton","","Jr.","Joe","G","73","170","Hamline","1928-10-06","Excelsior","MN","USA","Wilson","St. Paul","MN","USA","2009-10-20","W"
"hydergr01","Gregory","Peck","Hyder","","","Greg","F","78","215","Eastern New Mexico","1948-06-21","","","","Victor Valley","Victorville","CA","USA","0000-00-00","B"
"iavarma01","Marcus","John","Iavaroni","","","Marc","F","80","210","Virginia","1956-09-15","Jamaica","NY","USA","Kennedy","Plainview","NY","USA","0000-00-00","W"
"ingelto01","Thomas","J.","Ingelsby","","","Tom","G","75","180","Villanova","1951-02-12","Philadelphia","PA","USA","Cardinal O'Hara","Philadelphia","PA","USA","0000-00-00","W"
"ingramc01","Joel","McCoy","Ingram","","","McCoy","F","80","210","Jackson State","1931-08-31","","","","","","","","0000-00-00","B"
"inniger01","Ervin","Lee","Inniger","","Jr.","Erv, Irv","G","76","190","Indiana","1945-01-16","Berne","IN","USA","Berne","Berne","IN","USA","0000-00-00","W"
"isselda01","Daniel","Paul","Issel","","","Dan, Horse","C-F","80.5","235","Kentucky","1948-10-25","Batavia","IL","USA","Batavia","Batavia","IL","USA","0000-00-00","W"
"iuzzomi01","Michael","Alan","Iuzzolino","","","Mike","G","70","172","St. Francis (PA)","1968-01-22","Altoona","PA","USA","Altoona Area","Altoona","PA","USA","0000-00-00","W"
"jacksal01","Alvin","","Jackson","","","Al","G","73","185","Wilberforce","1943-07-29","Cleveland","OH","USA","Benedictine","Cleveland","OH","USA","0000-00-00","B"
"jacksgr01","Gregory","","Jackson","","","Greg","G","72","180","Guilford","1952-08-02","Brooklyn","NY","USA","Tilden / ?","Brooklyn / Chadbourn","NY / NC","USA","2012-05-01","B"
"jacksji01","James","Arthur","Jackson","","","Jim, Jimmy","G","78","220","Ohio State","1970-10-14","Toledo","OH","USA","Macomber-Whitney","Toledo","OH","USA","0000-00-00","B"
"jackslu01","Lucious","Brown","Jackson","","","Luke","F-C","81","240","Pan American","1941-10-31","San Marcos","TX","USA","Morehouse","Bastrop","LA","USA","0000-00-00","B"
"jacksme01","Mervin","P.","Jackson","","Jr.","Merv, The Magician","G","75","175","Utah","1946-08-15","Savannah","GA","USA","A.E. Beach","Savannah","GA","USA","2012-06-07","B"
"jacksmi01","Michael","","Jackson","","","Mike","F","79","215","Los Angeles State","1949-07-31","Washington","DC","USA","","","","","0000-00-00","B"
"jacksph01","Philip","Douglas","Jackson","","","Phil, Action","F-C","80","220","North Dakota","1945-09-17","Deer Lodge","MT","USA","Williston","Williston","ND","USA","0000-00-00","W"
"jacksto02","Anthony","Eugene","Jackson","","","Tony","G","72","170","Florida State","1958-01-17","Lexington","KY","USA","Bryan Station","Lexington","KY","USA","0000-00-00","B"
"jacobfr01","Winfred","O.","Jacobs","","","Fred","F","75","175","Denver","1922-12-02","(ht) Fountain","CO","USA","","","","","2008-10-19","W"
"jacobsa01","Samuel","Ryan","Jacobson","","","Sam","G-F","76","215","Minnesota","1975-07-22","Cottage Grove","MN","USA","Park-Cottage Grove","Cottage Grove","MN","USA","0000-00-00","W"
"jamerda01","John","David","Jamerson","","","Dave","G-F","77","190","Ohio University","1967-08-13","Clarksburg","WV","USA","Stow","Stow","OH","USA","0000-00-00","W"
"jamesbi01","Mack","William","James","","","Billy","G","75","185","Marshall","1950-02-11","","","","Scottsburgh","Scottsburgh","IN","USA","0000-00-00","W"
"jamesge01","Harold","Gene","James","","","Gene, Goose","F","76","180","Marshall","1925-02-15","Ironton","OH","USA","Stonewall Jackson","Charleston","WV","USA","1997-07-06","W"
"jamesmi01","Michael","Lamont","James","","","Mike","G","74","188","Duquesne","1975-06-23","Amityville","NY","USA","Amityville","Amityville","NY","USA","0000-00-00","B"
"janotho01","Howard","","Janotta","","","Howie","F","75","185","Seton Hall","1924-10-19","","","","Lodi","Lodi","NJ","USA","0000-00-00","W"
"jarviji01","James","C.","Jarvis","","","Jim","G","73","175","Oregon State","1943-03-03","Roseburg","OR","USA","Roseburg","Roseburg","OR","USA","0000-00-00","W"
"jeannbu01","Harry","Edward","Jeannette","","","Buddy","G","71","175","Washington & Jefferson","1917-09-15","New Kensington","PA","USA","New Kensington","New Kensington","PA","USA","1998-03-11","W"
"jeffech01","Christopher","Allen","Jefferies","","","Chris","F","80","215","Fresno State","1980-02-13","Fresno","CA","USA","Washington Union","Fresno","CA","USA","0000-00-00","B"
"jepsele01","Leslie","Burnell","Jepsen","","","Les, Big Boy","C","84","237","Iowa","1967-06-24","Bowbells","ND","USA","Bowbells","Bowbells","ND","USA","0000-00-00","W"
"jeterha01","Harold","","Jeter","","","Hal, Tony","G","75","190","Drake","1945-05-17","Aliquippa","PA","USA","Aliquippa","Aliquippa","PA","USA","0000-00-00","B"
"johnsan01","Andrew","","Johnson","","Jr.","Andy","F-G","77","215","Portland","1932-11-08","Kalamazoo","MI","USA","North Hollywood","North Hollywood","CA","USA","2002-08-30","B"
"johnsar01","Arnitz","L.","Johnson","","","Arnie","F-C","77","236","Bemidji State","1920-05-17","Gonvick","MN","USA","Gonvick","Gonvick","MN","USA","0000-00-00","W"
"johnsbu01","Alfonso","","Johnson","","Jr.","Buck","F","79","190","Alabama","1964-01-03","Birmingham","AL","USA","Hayes","Birmingham","AL","USA","0000-00-00","B"
"johnsch02","Lynbert","Rich","Johnson","","","Cheese","F-G","77.5","195","Wichita State","1957-09-07","New York","NY","USA","Haaren","New York","NY","USA","0000-00-00","B"
"johnscl02","Clayton","H.","Johnson","","","Clay","G","76","175","Missouri","1956-07-18","Yazoo City","MS","USA","Manual","Kansas City","MO","USA","0000-00-00","B"
"johnsed02","Edward","","Johnson","","Jr.","Eddie, Fast Eddie","G","74","175","Auburn","1955-02-24","Ocala","FL","USA","Lake Weir","Summerfield","FL","USA","0000-00-00","B"
"johnsed03","Edward","Arnet","Johnson","","","Eddie","F-G","79","215","Illinois","1959-05-01","Chicago","IL","USA","Westinghouse Vocational","Chicago","IL","USA","0000-00-00","B"
"johnsfr01","Franklin","Lenard","Johnson","","","Frank","G","73","185","Wake Forest","1958-11-23","Weirsdale","FL","USA","Lake Weir","Summerfield","FL","USA","0000-00-00","B"
"johnsji01","James","Robert","Johnstone","","","Jim","C-F","83","245","Wake Forest","1960-09-20","New Canaan","CT","USA","Lewiston-Porter Central","Youngstown","OH","USA","0000-00-00","W"
"johnske01","Kenneth","H.","Johnson","","","Ken","F","80","240","Michigan State","1962-11-07","Tuskegee","AL","USA","Carver / Lanier / LaJolla","Montgomery / Montgomery / La Jolla","AL/AL/CA","USA","0000-00-00","B"
"johnske03","Kenyatta","Allen","Johnson","","","Ken","C-F","83","235","Ohio State","1978-02-01","Detroit","MI","USA","Henry Ford","Detroit","MI","USA","0000-00-00","B"
"johnsmi01","Wallace","Edgar","Johnson","","","Mickey, Rubber Band Man","F","82","190","Aurora","1952-08-31","Chicago","IL","USA","Lindbloom","Chicago","IL","USA","0000-00-00","B"
"johnsne01","Donald","Neil","Johnston","","","Neil, Gabby","C","80","210","Ohio State","1929-02-04","Chillicothe","OH","USA","Chillicothe","Chillicothe","OH","USA","1978-09-28","W"
"johnsra01","David","Ralph","Johnson","","","Boag, Ralph","G","71","170","Huntington","1921-12-06","","","","Union Center","Huntington County","IN","USA","2005-07-13","W"
"johnsre01","Reginald","","Johnson","","","Reggie, Grady","F-C","81","205","Tennessee","1957-06-25","Atlanta","GA","USA","Cedar Grove","Ellenwood","GA","USA","0000-00-00","B"
"johnsri01","Richard","Lewis","Johnson","","","Rich","C","79","210","Grambling","1946-12-18","New Orleans","LA","USA","","","","","1994-06-15","B"
"johnsro01","Ronald","F.","Johnson","","","Ron","F","80","215","Minnesota","1938-07-20","","","","New Prague","New Prague","MN","USA","0000-00-00","W"
"johnsst01","Stewart","","Johnson","","","Stew","F-C","80","215","Murray State","1944-08-19","Clairton","PA","USA","Clairton","Clairton","PA","USA","0000-00-00","B"
"johnsst03","Clarence","Stephen","Johnson","","","Steve","C-F","82","235","Oregon State","1957-11-03","Akron","OH","USA","San Gorgonio","San Bernardino","CA","USA","0000-00-00","B"
"johnsvi01","Vincent","","Johnson","","","Vinnie, Microwave","G","74","200","Baylor","1956-09-01","Brooklyn","NY","USA","Franklin D. Roosevelt","Brooklyn","NY","USA","0000-00-00","B"
"jolliho01","Howard","","Jolliff","","","Howie","F-C","79","218","Ohio University","1938-07-20","","","","South","Canton","OH","USA","0000-00-00","W"
"jonesbi01","Clarence","William","Jones","","","Bill","F","79","175","Iowa","1966-03-18","Detroit","MI","USA","Northwestern","Detroit","MI","USA","0000-00-00","B"
"jonesbo01","Robert","Clyde","Jones","","","Bobby","F","81","210","North Carolina ","1951-12-18","Charlotte","NC","USA","South Mecklenburg","Charlotte","NC","USA","0000-00-00","W"
"jonesco01","J.","Collis","Jones","","","Collis","F","79","203","Notre Dame","1949-07-03","Washington","DC","USA","St. Johns Military","Washington","DC","USA","0000-00-00","B"
"jonesdo01","Dontae'","Antijuaine","Jones","","","","F","80","220","Mississippi State","1975-06-02","Nashville","TN","USA","Stratford","Nashville","TN","USA","0000-00-00","B"
"jonesfr01","Frederick","Terrell","Jones","","","Fred","G","74","210","Oregon","1979-03-11","Malvern","AR","USA","Barlow","Gresham","OR","USA","0000-00-00","B"
"joneshu01","Willie","D.","Jones","","","Hutch","F","80","190","Vanderbilt","1959-09-01","Buffalo","NY","USA","Bishop Turner","Buffalo","NY","USA","0000-00-00","B"
"jonesja01","Jacob","","Jones","","","Jake","G","75","180","Assumption","1949-05-09","","","","Neptune","Neptune","NJ","USA","0000-00-00","B"
"jonesji01","James","","Jones","","","Jimmy","G-F","76","188","Grambling","1945-01-01","Tallulah","LA","USA","McCall","Tallulah","LA","USA","0000-00-00","B"
"jonesjo01","John","","Jones","","","Johnny","F","79","205","Los Angeles State","1943-03-12","Washington","DC","USA","DeMatha Catholic","Hyattsville","MD","USA","0000-00-00","B"
"jonesla01","Walter","","Jones","","","Larry","G-F","74","180","Toledo","1942-09-22","Columbus","OH","USA","East","Columbus","OH","USA","0000-00-00","B"
"jonesni01","Ryan","Nicholas","Jones","","","Nick","G","74","190","Oregon","1945-03-28","","","","John Marshall","Portland","OR","USA","0000-00-00","B"
"jonespo01","Ronald","Jerome","Jones","","","Popeye, Ron","F","80","243","Murray State","1970-06-17","Dresden","TN","USA","Dresden","Dresden","TN","USA","0000-00-00","B"
"jonesri01","Richard","Wesley","Jones","","","Rich, House","F-C","78","220","Memphis State","1946-12-27","Memphis","TN","USA","Lester","Memphis","TN","USA","0000-00-00","B"
"jonessa01","Samuel","","Jones","","","Sam","G-F","76","198","North Carolina College","1933-06-24","Wilmington","NC","USA","Laurinburg Institute","Laurinburg","NC","USA","0000-00-00","B"
"jonesst01","Stephen","Howard","Jones","","","Steve, Snapper","G-F","77","205","Oregon","1942-10-17","Alexandria","LA","USA","Franklin","Portland","OR","USA","0000-00-00","B"
"joneswa01","Wallace","Clayton","Jones","","","Wah Wah","F","76","205","Kentucky","1926-07-14","Harlan","KY","USA","Harlan","Harlan","KY","USA","0000-00-00","W"
"joneswi01","William","A.","Jones","","","Willie, The Bird","G","75","185","Northwestern","1936-06-29","","","","","","","","0000-00-00","B"
"joneswi02","Wilbert","","Jones","","","Wil","F","80","205","Albany State (GA)","1947-02-27","McGehee","AR","USA","Desha Central","Rohwer","AR","USA","0000-00-00","B"
"jordaed01","Edward","Montgomery","Jordan","","","Eddie, Fast Eddie","G","73","170","Rutgers","1955-01-29","Washington","DC","USA","Archbishop Carroll","Washington","DC","USA","0000-00-00","B"
"jordare01","Reginald","","Jordan","","","Reggie","G","76","190","New Mexico State","1968-01-26","Chicago","IL","USA","Proviso East (DNP)","Maywood","IL","USA","0000-00-00","B"
"jordoph01","Philip","","Jordon","","","Phil, Wilacki, Big Pheel, Flip","C-F","82","205","Whitworth","1933-09-12","Lakeport","CA","USA","Willits/Reading","Willits/Reading","CA","USA","1965-06-07","W"
"jorgejo01","John","J.","Jorgensen","","","Johnny","G-F","74","180","DePaul","1921-12-28","Chicago","IL","USA","","","","","1973-01-19","W"
"judkije01","Jeffrey","Reed","Judkins","","","Jeff","G-F","78","185","Utah","1956-03-23","Salt Lake City","UT","USA","Highland","Salt Lake City","UT","USA","0000-00-00","W"
"kachawh01","Edwin","John","Kachan","","","Ed, Whitey","G","74","175","DePaul","1925-09-15","Chicago","IL","USA","St. Philip","Chicago","IL","USA","1993-03-07","W"
"kalafed01","Edward","L.","Kalafat","","","Ed","C-F","78","245","Minnesota","1932-10-13","","","","Anaconda Senior","Anaconda","MT","USA","0000-00-00","W"
"kamanch01","Christopher","Zane","Kaman","","","Chris","C","84","255","Central Michigan","1982-04-28","Grand Rapids","MI","USA","Tri-Unity Christian","Wyoming","MI","USA","0000-00-00","W"
"kappeto01","Anthony","George","Kappen","","","Tony","G","70","165","none","1919-04-13","","","","","","","","1993-12-18","W"
"kasided01","Edward","John","Kasid","","","Ed, Eddie","G","71","185","none","1923-08-13","","","","","","","","1989-11-03","W"
"kauffbo01","Robert","","Kauffman","","","Bob, Horse, Ajax","F-C","80","240","Guilford","1946-07-13","Brooklyn","NY","USA","Scarsdale","Scarsdale","NY","USA","0000-00-00","W"
"kearnmi01","Michael","Joseph","Kearns","","","Mike","G","74","178","Princeton","1929-06-18","","","","","","","","2009-01-31","W"
"kearnto01","Thomas","Francis","Kearns","","Jr.","Tommy","G","71","185","North Carolina","1936-10-06","New York","NY","USA","St. Ann's Academy","New York","NY","USA","0000-00-00","W"
"kellebi01","William","Curry","Keller","","","Billy, Bill","G","70","177","Purdue","1947-08-30","Indianapolis","IN","USA","Washington","Indianapolis","IN","USA","0000-00-00","W"
"kelleri01","Richard","Ryland","Kelley","","","Rich","C-F","84","235","Stanford","1953-03-23","San Mateo","CA","USA","Woodside","Woodside","CA","USA","0000-00-00","W"
"kellyje01","Gerard","Allan","Kelly","","","Jerry","F","74","172","John Marshall","1918-06-14","","","","","","","","1996-07-23","W"
"kellyto01","Thomas","Edward","Kelly","","","Tom","G","72","170","NYU","1924-03-05","New  York","NY","USA","Regis","New York","NY","USA","2008-03-20","W"
"kelsegr01","Gregory","","Kelser","","","Greg, Special K","F","79","190","Michigan State","1957-09-17","Panama City","FL","USA","Henry Ford","Detroit","MI","USA","0000-00-00","B"
"kemptti01","Timothy","Joseph","Kempton","","","Tim","F-C","82","245","Notre Dame","1964-01-25","Jamaica","NY","USA","St. Dominic","Oyster Bay","NY","USA","0000-00-00","W"
"kenned_01","David","John","Kennedy","","","D.J.","G-F","77","214","St. John's (NY)","1989-11-05","Pittsburgh","PA","USA","Schenley","Pittsburgh","PA","USA","0000-00-00","B"
"kennego01","Eugene","","Kennedy","","","Gene, Goo","F-C","77","205","Texas Christian","1949-08-23","Charlotte","SC","USA","","","","","0000-00-00","B"
"kennejo01","Joseph","A.","Kennedy","","","Joe","F","78","210","Duke","1947-01-12","","","","DeMatha Catholic","Hyattsville","MD","USA","0000-00-00","W"
